採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
霧社水庫,南投縣,霧社水庫二,甲,2018/10/17 上午 10:54:00,2141,--,15.4,28.6,22.1,8.04,386,--,7.1,91.1,--,1.5,0.010,--,2.3,2.2,<4.0,0.04,--,--,--,--,0.55,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/9/10 上午 10:45:00,2141,40,0.5,26.0,26.1,8.92,370,--,8.9,123.6,3.0,3.0,0.009,--,2.4,1.4,<4.0,0.02,--,--,--,--,0.59,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/9/10 上午 10:54:00,2141,--,14.7,26.0,22.9,8.66,385,--,7.3,96.2,--,1.4,0.012,--,3.8,3.5,<4.0,0.01,--,--,--,--,0.66,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/8/7 上午 11:05:00,2141,39,0.5,32.0,27.4,8.54,378,--,8.9,126.0,4.0,2.5,0.010,--,1.6,1.9,5.3,0.02,--,--,--,--,1.26,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/8/7 上午 11:14:00,2141,--,10.7,32.0,25.2,8.18,403,--,7.0,95.3,--,1.4,0.017,--,5.0,5.2,<4.0,0.03,--,--,--,--,1.16,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/7/18 上午 10:42:00,2141,48,0.5,31.7,26.9,8.95,361,--,8.4,117.8,1.4,5.7,0.012,--,5.3,4.9,8.5,0.02,--,--,--,--,0.95,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/7/18 上午 10:53:00,2141,--,7.5,31.7,23.2,8.94,365,--,7.2,94.4,--,1.7,0.013,--,8.2,7.8,5.0,0.03,--,--,--,--,2.54,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/6/11 上午 11:52:00,2141,58,0.5,26.3,25.6,8.36,436,--,8.3,115.8,1.0,26.6,0.026,--,9.6,8.6,17.5,0.02,--,--,--,--,8.43,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/6/11 上午 11:00:00,2141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫二,甲,2018/5/8 上午 11:52:00,2141,51,0.5,18.0,22.1,8.04,453,--,7.5,98.4,0.8,6.9,0.013,--,13,9.2,<4.0,0.04,--,--,--,--,0.79,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/5/8 上午 11:00:00,2141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/4/16 上午 11:33:00,2141,52,0.5,22.4,21.4,8.30,409,--,7.8,99.4,1.0,15.5,0.011,--,5.2,4.8,8.0,0.05,--,--,--,--,1.24,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/4/16 上午 08:00:00,2141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫二,甲,2018/3/15 上午 11:10:00,2141,46,0.5,22.4,18.3,8.48,366,--,9.0,108.4,1.7,6.0,0.011,--,2.0,2.0,5.6,<0.01,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/3/15 上午 11:15:00,2141,--,14.1,22.4,16.2,8.15,365,--,8.1,93.4,--,1.1,0.024,--,3.6,4.8,<4.0,0.02,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/2/5 上午 11:17:00,2141,41,0.5,11.0,14.4,8.48,361,--,8.8,96.5,3.4,4.2,0.009,--,3.1,2.2,5.0,0.02,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/2/5 上午 11:28:00,2141,--,16.4,11.0,13.1,8.34,353,--,8.6,91.9,--,1.6,0.013,--,10,9.0,<4.0,0.04,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/1/17 上午 11:25:00,2141,40,0.5,24.0,17.1,8.30,355,--,8.5,99.8,2.2,1.8,0.009,--,2.8,1.8,<4.0,<0.01,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫二,甲,2018/1/17 上午 11:30:00,2141,--,14.0,24.0,15.5,8.24,360,--,8.5,96.7,--,2.0,0.017,--,6.7,6.4,<4.0,0.01,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/12/12 上午 11:03:00,2142,42,0.5,27.6,22.4,8.58,417,--,8.3,107.4,2.2,2.5,0.010,--,2.9,2.5,5.0,0.04,--,--,--,--,0.88,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/11/12 上午 11:38:00,2142,40,0.5,25.8,22.2,8.62,392,--,8.8,114.1,4.0,3.3,0.011,--,0.80,<1.0,<4.0,0.03,--,--,--,--,0.95,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/10/17 上午 11:06:00,2142,44,0.5,28.6,24.4,8.49,366,--,8.5,114.0,2.8,7.2,0.009,--,0.80,<1.0,4.5,0.10,--,--,--,--,0.79,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/9/10 上午 11:10:00,2142,42,0.5,25.8,26.0,8.74,370,--,9.3,127.6,2.8,4.8,0.009,--,3.3,1.8,<4.0,0.02,--,--,--,--,0.84,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/8/7 上午 11:32:00,2142,43,0.5,31.7,27.4,8.51,384,--,8.7,124.4,3.0,3.8,0.013,--,2.3,2.0,<4.0,0.03,--,--,--,--,1.57,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/7/18 上午 11:12:00,2142,51,0.5,32.1,26.7,8.98,363,--,8.7,122.4,1.0,7.1,0.015,--,9.1,8.4,5.5,0.03,--,--,--,--,1.01,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/6/11 上午 11:00:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2018/5/8 上午 11:00:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/4/16 上午 08:00:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2018/3/15 上午 11:30:00,2142,51,0.5,22.5,18.6,8.47,369,--,9.1,110.2,1.1,4.9,0.022,--,3.1,3.2,4.4,0.01,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/2/5 上午 11:49:00,2142,44,0.5,10.0,13.8,8.47,360,--,8.8,96.2,2.4,5.5,0.010,--,3.3,2.5,<4.0,0.03,--,--,--,--,--,--,--
霧社水庫,南投縣,霧社水庫三,甲,2018/1/17 上午 11:45:00,2142,46,0.5,24.0,17.4,8.28,360,--,8.7,102.1,1.8,2.7,0.017,--,4.1,3.1,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/12/13 上午 08:50:00,2143,41,0.5,12.9,16.3,8.20,270,--,8.4,100.4,4.6,4.9,0.010,--,4.1,5.0,4.3,0.03,--,--,--,--,1.13,--,--
德基水庫,臺中市,德基水庫一,甲,2018/12/13 上午 09:00:00,2143,--,39.4,12.9,16.9,8.18,271,--,7.1,86.0,--,4.0,0.011,--,1.8,1.9,<4.0,0.05,--,--,--,--,0.82,--,--
德基水庫,臺中市,德基水庫一,甲,2018/12/13 上午 09:10:00,2143,--,77.8,12.9,14.1,7.62,269,--,0.9,10.6,--,0.6,0.013,--,2.7,2.5,<4.0,0.04,--,--,--,--,0.87,--,--
德基水庫,臺中市,德基水庫一,甲,2018/11/13 上午 08:50:00,2143,45,0.5,17.9,17.8,8.44,268,--,7.6,94.9,2.8,6.3,0.013,--,0.85,<1.0,<4.0,0.02,--,--,--,--,0.38,--,--
德基水庫,臺中市,德基水庫一,甲,2018/11/13 上午 09:00:00,2143,--,40.5,17.9,18.7,8.45,264,--,7.3,92.2,--,5.7,0.015,--,0.85,<1.0,<4.0,0.02,--,--,--,--,0.86,--,--
德基水庫,臺中市,德基水庫一,甲,2018/11/13 上午 09:40:00,2143,--,80.0,17.9,15.5,7.66,277,--,0.9,11.2,--,0.9,0.015,--,3.7,2.6,<4.0,0.02,--,--,--,--,0.53,--,--
德基水庫,臺中市,德基水庫一,甲,2018/10/18 上午 09:00:00,2143,45,0.5,21.7,19.8,8.74,252,--,8.3,107.4,2.6,6.9,0.011,--,2.3,2.2,<4.0,0.04,--,--,--,--,0.74,--,--
德基水庫,臺中市,德基水庫一,甲,2018/10/18 上午 09:10:00,2143,--,43.7,21.7,19.3,8.11,264,--,6.9,88.8,--,2.3,0.010,--,1.9,1.9,4.5,0.03,--,--,--,--,0.70,--,--
德基水庫,臺中市,德基水庫一,甲,2018/10/18 上午 09:25:00,2143,--,86.4,21.7,14.4,8.02,262,--,0.3,3.4,--,1.9,0.011,--,2.8,2.6,9.5,0.03,--,--,--,--,0.72,--,--
德基水庫,臺中市,德基水庫一,甲,2018/9/11 上午 08:58:00,2143,43,0.5,25.2,23.0,8.96,247,--,8.4,116.0,2.0,5.7,0.007,--,2.4,2.2,<4.0,0.04,--,--,--,--,0.88,--,--
德基水庫,臺中市,德基水庫一,甲,2018/9/11 上午 09:10:00,2143,--,43.5,25.2,20.8,7.74,268,--,4.7,62.6,--,4.6,0.006,--,3.7,4.0,4.8,0.03,--,--,--,--,0.98,--,--
德基水庫,臺中市,德基水庫一,甲,2018/9/11 上午 09:20:00,2143,--,85.9,25.2,16.8,7.56,270,--,1.5,18.0,--,3.0,0.009,--,3.6,2.6,5.3,0.02,--,--,--,--,0.70,--,--
德基水庫,臺中市,德基水庫一,甲,2018/8/8 上午 08:52:00,2143,50,0.5,27.7,23.8,9.07,236,--,9.1,128.1,1.8,11.4,0.015,--,4.3,4.9,7.0,0.04,--,--,--,--,1.48,--,--
德基水庫,臺中市,德基水庫一,甲,2018/8/8 上午 09:05:00,2143,--,41.1,27.7,21.0,7.81,262,--,5.1,67.6,--,2.6,0.008,--,2.3,2.5,5.0,0.03,--,--,--,--,1.07,--,--
德基水庫,臺中市,德基水庫一,甲,2018/8/8 上午 09:15:00,2143,--,81.2,27.7,16.2,7.94,257,--,0.7,8.8,--,2.5,0.010,--,3.7,3.6,6.0,0.03,--,--,--,--,1.31,--,--
德基水庫,臺中市,德基水庫一,甲,2018/7/19 上午 09:15:00,2143,45,0.5,27.9,24.8,8.90,257,--,8.4,120.0,2.2,8.4,0.008,--,2.8,2.2,<4.0,0.05,--,--,--,--,1.30,--,--
德基水庫,臺中市,德基水庫一,甲,2018/7/19 上午 09:26:00,2143,--,40.2,27.9,20.4,8.46,266,--,5.4,70.5,--,0.7,0.012,--,5.1,4.5,4.0,0.03,--,--,--,--,1.64,--,--
德基水庫,臺中市,德基水庫一,甲,2018/7/19 上午 09:40:00,2143,--,79.3,27.9,14.8,8.04,269,--,0.3,4.0,--,0.3,0.010,--,5.7,4.8,<4.0,0.03,--,--,--,--,1.51,--,--
德基水庫,臺中市,德基水庫一,甲,2018/6/12 上午 08:52:00,2143,43,0.5,24.9,23.6,8.36,286,--,7.2,100.2,2.0,4.0,0.008,--,5.0,4.9,<4.0,0.04,--,--,--,--,1.01,--,--
德基水庫,臺中市,德基水庫一,甲,2018/6/12 上午 09:06:00,2143,--,32.5,24.9,21.0,7.98,260,--,4.6,61.2,--,1.3,0.006,--,4.4,4.4,5.3,0.02,--,--,--,--,1.00,--,--
德基水庫,臺中市,德基水庫一,甲,2018/6/12 上午 09:21:00,2143,--,64.0,24.9,17.8,7.86,262,--,1.6,19.7,--,0.6,0.019,--,4.9,4.4,7.4,0.02,--,--,--,--,1.27,--,--
德基水庫,臺中市,德基水庫一,甲,2018/5/15 上午 08:50:00,2143,42,0.5,25.9,21.9,8.32,268,--,7.5,100.4,2.2,4.1,0.008,--,3.6,3.5,<4.0,0.02,--,--,--,--,1.01,--,--
德基水庫,臺中市,德基水庫一,甲,2018/5/15 上午 09:05:00,2143,--,37.8,25.9,17.5,7.92,260,--,6.8,84.0,--,0.6,0.012,--,2.0,<1.0,<4.0,0.03,--,--,--,--,0.96,--,--
德基水庫,臺中市,德基水庫一,甲,2018/5/15 上午 09:20:00,2143,--,74.6,25.9,14.5,7.82,259,--,6.3,72.4,--,0.5,0.010,--,1.9,2.5,<4.0,0.02,--,--,--,--,0.77,--,--
德基水庫,臺中市,德基水庫一,甲,2018/4/25 上午 09:02:00,2143,49,0.5,18.0,19.1,8.84,262,--,9.9,126.2,1.8,28.9,0.007,--,6.8,6.6,8.1,0.04,--,--,--,--,1.43,--,--
德基水庫,臺中市,德基水庫一,甲,2018/4/25 上午 09:19:00,2143,--,41.1,18.0,16.3,8.04,263,--,6.9,82.6,--,1.4,0.007,--,3.6,3.5,<4.0,0.03,--,--,--,--,1.23,--,--
德基水庫,臺中市,德基水庫一,甲,2018/4/25 上午 09:37:00,2143,--,81.2,18.0,14.7,7.93,261,--,6.6,76.5,--,0.7,0.006,--,1.3,1.1,<4.0,0.02,--,--,--,--,1.11,--,--
德基水庫,臺中市,德基水庫一,甲,2018/3/20 上午 09:00:00,2143,46,0.5,14.2,14.8,7.38,262,--,9.1,106.2,1.8,5.8,0.012,--,1.3,3.0,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/3/20 上午 09:00:00,2143,--,34.0,14.2,13.7,7.76,243,--,8.0,91.6,--,2.2,0.007,--,1.0,2.7,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/3/20 上午 09:00:00,2143,--,67.0,14.2,13.7,7.88,235,--,8.1,92.4,--,2.2,0.011,--,0.95,3.2,5.1,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/2/6 上午 08:45:00,2143,43,0.5,8.0,10.4,8.04,241,--,8.7,92.8,2.6,5.0,0.009,--,2.5,2.2,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/2/6 上午 08:56:00,2143,--,44.9,8.0,11.8,8.27,239,--,8.5,92.8,--,1.2,0.010,--,2.6,2.1,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/2/6 上午 09:13:00,2143,--,88.7,8.0,13.1,8.29,238,--,7.8,88.3,--,1.0,0.014,--,12,11.7,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/1/25 上午 09:00:00,2143,44,0.5,12.8,13.6,8.19,237,--,8.2,94.0,2.0,2.1,0.015,--,4.5,3.6,5.6,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/1/25 上午 09:00:00,2143,--,35.0,12.8,13.8,8.01,238,--,8.1,93.2,--,0.2,0.020,--,4.3,2.9,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫一,甲,2018/1/25 上午 09:00:00,2143,--,69.0,12.8,13.4,8.04,252,--,8.0,90.7,--,0.2,0.022,--,5.0,3.8,4.4,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/12/13 上午 09:30:00,2144,40,0.5,14.3,16.8,8.19,270,--,7.1,86.6,4.8,3.3,0.012,--,1.6,1.8,<4.0,0.02,--,--,--,--,0.86,--,--
德基水庫,臺中市,德基水庫二,甲,2018/12/13 上午 09:38:00,2144,--,39.5,14.3,17.1,8.10,275,--,6.6,81.2,--,2.0,0.012,--,1.4,1.5,<4.0,0.06,--,--,--,--,0.93,--,--
德基水庫,臺中市,德基水庫二,甲,2018/12/13 上午 09:48:00,2144,--,78.0,14.3,14.4,7.62,271,--,0.7,8.2,--,0.5,0.012,--,2.3,2.1,<4.0,0.07,--,--,--,--,0.91,--,--
德基水庫,臺中市,德基水庫二,甲,2018/11/13 上午 10:10:00,2144,43,0.5,20.5,19.4,8.51,267,--,7.5,96.0,3.6,5.7,0.011,--,1.1,1.3,4.8,0.03,--,--,--,--,0.70,--,--
德基水庫,臺中市,德基水庫二,甲,2018/11/13 上午 10:20:00,2144,--,40.9,20.5,18.9,8.23,282,--,5.8,74.3,--,2.0,0.012,--,1.1,1.0,5.8,0.02,--,--,--,--,0.81,--,--
德基水庫,臺中市,德基水庫二,甲,2018/11/13 上午 10:34:00,2144,--,80.7,20.5,14.6,7.70,281,--,0.2,2.9,--,0.8,0.014,--,1.5,2.6,4.3,0.01,--,--,--,--,0.60,--,--
德基水庫,臺中市,德基水庫二,甲,2018/10/18 上午 09:50:00,2144,45,0.5,23.2,20.9,8.70,251,--,8.1,107.8,2.8,8.6,0.010,--,2.5,2.4,5.0,0.03,--,--,--,--,1.47,--,--
德基水庫,臺中市,德基水庫二,甲,2018/10/18 上午 09:58:00,2144,--,43.5,23.2,19.9,8.14,269,--,6.9,89.4,--,1.3,0.011,--,1.8,1.7,6.0,0.03,--,--,--,--,1.08,--,--
德基水庫,臺中市,德基水庫二,甲,2018/10/18 上午 10:10:00,2144,--,85.9,23.2,14.4,7.62,275,--,0.4,4.3,--,0.3,0.013,--,2.9,2.9,9.0,0.03,--,--,--,--,0.66,--,--
德基水庫,臺中市,德基水庫二,甲,2018/9/11 上午 09:44:00,2144,42,0.5,25.5,22.9,8.98,238,--,8.5,116.8,3.0,5.8,0.008,--,3.1,2.1,8.4,0.02,--,--,--,--,2.70,--,--
德基水庫,臺中市,德基水庫二,甲,2018/9/11 上午 09:52:00,2144,--,42.8,25.5,20.7,7.80,268,--,4.6,60.6,--,0.7,0.010,--,2.3,1.9,4.8,0.02,--,--,--,--,0.72,--,--
德基水庫,臺中市,德基水庫二,甲,2018/9/11 上午 10:03:00,2144,--,84.5,25.5,16.2,7.70,270,--,1.6,18.8,--,0.6,0.009,--,3.4,2.7,4.3,0.03,--,--,--,--,0.60,--,--
德基水庫,臺中市,德基水庫二,甲,2018/8/8 上午 09:40:00,2144,48,0.5,29.3,24.0,9.08,238,--,9.4,132.2,1.4,7.6,0.010,--,4.2,4.4,7.0,0.03,--,--,--,--,1.79,--,--
德基水庫,臺中市,德基水庫二,甲,2018/8/8 上午 09:47:00,2144,--,40.5,29.3,21.2,7.81,264,--,5.1,68.2,--,3.5,0.017,--,1.7,1.7,4.5,0.02,--,--,--,--,1.06,--,--
德基水庫,臺中市,德基水庫二,甲,2018/8/8 上午 10:03:00,2144,--,80.0,29.3,17.3,8.10,258,--,0.7,8.4,--,3.4,0.009,--,3.5,3.4,6.5,0.02,--,--,--,--,1.10,--,--
德基水庫,臺中市,德基水庫二,甲,2018/7/19 上午 10:08:00,2144,46,0.5,29.1,24.1,8.88,253,--,8.9,124.8,3.4,9.0,0.014,--,2.9,2.0,<4.0,0.03,--,--,--,--,1.79,--,--
德基水庫,臺中市,德基水庫二,甲,2018/7/19 上午 10:18:00,2144,--,39.5,29.1,20.5,8.12,262,--,5.7,73.8,--,0.7,0.014,--,8.0,6.7,4.0,0.02,--,--,--,--,1.31,--,--
德基水庫,臺中市,德基水庫二,甲,2018/7/19 上午 10:32:00,2144,--,78.0,29.1,14.9,8.08,268,--,0.4,4.4,--,0.4,0.014,--,3.5,2.8,<4.0,0.02,--,--,--,--,0.85,--,--
德基水庫,臺中市,德基水庫二,甲,2018/6/12 上午 09:51:00,2144,49,0.5,25.3,22.9,8.38,287,--,7.1,98.4,1.6,7.2,0.015,--,4.9,4.9,4.8,0.03,--,--,--,--,1.40,--,--
德基水庫,臺中市,德基水庫二,甲,2018/6/12 上午 10:00:00,2144,--,32.0,25.3,20.4,7.97,268,--,5.0,66.3,--,3.1,0.015,--,3.7,4.0,<4.0,0.02,--,--,--,--,0.96,--,--
德基水庫,臺中市,德基水庫二,甲,2018/6/12 上午 10:12:00,2144,--,63.0,25.3,16.8,7.87,261,--,2.8,34.6,--,0.3,0.010,--,4.0,3.2,4.8,0.02,--,--,--,--,0.97,--,--
德基水庫,臺中市,德基水庫二,甲,2018/5/15 上午 09:45:00,2144,46,0.5,24.3,21.4,8.30,276,--,7.6,100.6,1.6,7.9,0.008,--,5.7,4.7,<4.0,0.03,--,--,--,--,0.87,--,--
德基水庫,臺中市,德基水庫二,甲,2018/5/15 上午 09:54:00,2144,--,37.7,24.3,16.4,7.92,260,--,6.9,82.6,--,1.0,0.009,--,2.8,2.2,<4.0,0.02,--,--,--,--,1.16,--,--
德基水庫,臺中市,德基水庫二,甲,2018/5/15 上午 10:05:00,2144,--,74.4,24.3,15.3,7.88,259,--,6.5,76.2,--,0.8,0.018,--,14,13.9,<4.0,<0.01,--,--,--,--,0.90,--,--
德基水庫,臺中市,德基水庫二,甲,2018/4/25 上午 10:02:00,2144,50,0.5,18.5,19.1,8.80,269,--,9.9,125.8,1.8,26.8,0.008,--,6.7,6.2,6.6,0.04,--,--,--,--,1.56,--,--
德基水庫,臺中市,德基水庫二,甲,2018/4/25 上午 10:15:00,2144,--,39.9,18.5,16.9,8.12,258,--,7.1,86.4,--,3.6,0.006,--,3.7,3.4,<4.0,0.03,--,--,--,--,1.13,--,--
德基水庫,臺中市,德基水庫二,甲,2018/4/25 上午 10:31:00,2144,--,78.7,18.5,15.1,7.93,268,--,7.1,83.2,--,1.2,0.006,--,4.8,4.5,6.0,0.02,--,--,--,--,1.06,--,--
德基水庫,臺中市,德基水庫二,甲,2018/3/20 上午 09:22:00,2144,45,0.5,14.2,15.1,8.06,234,--,9.0,108.9,2.0,4.4,0.012,--,1.4,3.0,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/3/20 上午 09:22:00,2144,--,37.5,14.2,13.8,8.20,239,--,8.0,91.8,--,2.7,0.010,--,1.0,2.2,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/3/20 上午 09:22:00,2144,--,74.0,14.2,13.9,8.13,235,--,8.1,92.5,--,3.2,0.008,--,0.80,1.8,4.6,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/2/6 上午 09:45:00,2144,39,0.5,9.5,12.0,8.30,243,--,7.8,85.4,3.4,1.5,0.012,--,2.1,1.3,4.3,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/2/6 上午 09:56:00,2144,--,43.5,9.5,12.8,8.30,243,--,7.9,88.4,--,1.1,0.012,--,2.8,1.6,4.8,0.03,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/2/6 上午 10:10:00,2144,--,86.0,9.5,12.4,8.31,244,--,8.0,88.4,--,1.1,0.012,--,15,14.0,<4.0,0.02,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/1/25 上午 09:40:00,2144,45,0.5,12.9,14.5,8.25,245,--,8.5,99.5,1.8,2.1,0.016,--,3.7,5.2,5.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/1/25 上午 09:40:00,2144,--,37.5,12.9,14.5,8.17,246,--,8.1,93.8,--,0.1,0.015,--,3.7,3.3,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫二,甲,2018/1/25 上午 09:40:00,2144,--,74.0,12.9,13.6,8.02,250,--,8.2,92.7,--,0.2,0.028,--,4.2,3.6,<4.0,<0.01,--,--,--,--,--,--,--
德基水庫,臺中市,德基水庫三,甲,2018/12/13 上午 10:15:00,2145,40,0.5,20.7,18.5,8.20,272,--,7.2,90.0,4.0,3.6,0.010,--,2.1,2.4,<4.0,0.04,--,--,--,--,0.63,--,--
德基水庫,臺中市,德基水庫三,甲,2018/12/13 上午 10:25:00,2145,--,21.5,20.7,18.1,8.22,270,--,7.0,87.4,--,2.6,0.009,--,1.4,1.5,<4.0,0.02,--,--,--,--,0.61,--,--
德基水庫,臺中市,德基水庫三,甲,2018/11/13 上午 11:05:00,2145,42,0.5,24.6,19.9,8.55,274,--,7.1,92.1,3.8,4.0,0.012,--,1.3,1.7,<4.0,0.02,--,--,--,--,0.54,--,--
德基水庫,臺中市,德基水庫三,甲,2018/11/13 上午 11:14:00,2145,--,22.9,24.6,19.1,8.53,274,--,6.5,82.5,--,3.7,0.008,--,1.5,2.1,<4.0,0.02,--,--,--,--,0.67,--,--
德基水庫,臺中市,德基水庫三,甲,2018/10/18 上午 10:32:00,2145,46,0.5,27.6,22.6,8.79,251,--,8.3,114.2,2.8,10.3,0.011,--,3.0,2.9,8.5,0.03,--,--,--,--,1.00,--,--
德基水庫,臺中市,德基水庫三,甲,2018/10/18 上午 10:40:00,2145,--,26.5,27.6,21.4,8.08,270,--,6.6,87.8,--,1.6,0.009,--,1.6,1.4,4.5,0.03,--,--,--,--,0.55,--,--
德基水庫,臺中市,德基水庫三,甲,2018/9/11 上午 10:33:00,2145,47,0.5,24.9,23.0,9.04,240,--,9.3,128.2,2.0,11.2,0.009,--,3.6,3.1,7.4,0.03,--,--,--,--,0.94,--,--
德基水庫,臺中市,德基水庫三,甲,2018/9/11 上午 10:41:00,2145,--,20.3,24.9,21.0,8.30,262,--,6.8,92.2,--,2.5,0.010,--,1.5,1.9,<4.0,0.03,--,--,--,--,1.30,--,--
德基水庫,臺中市,德基水庫三,甲,2018/8/8 上午 10:34:00,2145,55,0.5,29.3,24.7,9.05,248,--,9.4,132.5,1.4,10.0,0.037,--,4.6,4.4,8.0,0.03,--,--,--,--,1.75,--,--
德基水庫,臺中市,德基水庫三,甲,2018/8/8 上午 10:41:00,2145,--,26.6,29.3,21.4,7.77,273,--,4.4,58.8,--,1.9,0.021,--,1.8,1.9,<4.0,0.03,--,--,--,--,1.34,--,--
德基水庫,臺中市,德基水庫三,甲,2018/7/19 上午 10:56:00,2145,49,0.5,28.2,24.8,8.94,254,--,9.1,129.7,1.4,8.0,0.012,--,3.4,2.9,<4.0,0.04,--,--,--,--,1.45,--,--
德基水庫,臺中市,德基水庫三,甲,2018/7/19 上午 11:06:00,2145,--,27.7,28.2,20.4,8.04,271,--,5.2,67.6,--,2.7,0.013,--,4.7,3.6,<4.0,0.03,--,--,--,--,1.95,--,--
德基水庫,臺中市,德基水庫三,甲,2018/6/12 上午 10:37:00,2145,51,0.5,26.1,23.9,8.34,297,--,7.8,109.4,1.2,14.2,0.012,--,6.7,6.4,<4.0,0.03,--,--,--,--,1.01,--,--
德基水庫,臺中市,德基水庫三,甲,2018/6/12 上午 10:45:00,2145,--,23.0,26.1,21.9,7.96,299,--,4.5,60.4,--,2.1,0.013,--,7.4,7.4,<4.0,0.03,--,--,--,--,1.00,--,--
德基水庫,臺中市,德基水庫三,甲,2018/5/15 上午 10:32:00,2145,51,0.5,24.2,21.9,8.28,303,--,7.7,104.2,1.2,9.1,0.014,--,10,9.8,7.4,0.03,--,--,--,--,1.31,--,--
德基水庫,臺中市,德基水庫三,甲,2018/5/15 上午 10:43:00,2145,--,27.0,24.2,18.4,8.00,264,--,7.0,88.5,--,2.4,0.012,--,7.2,7.9,<4.0,0.02,--,--,--,--,1.44,--,--
