採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
寶山水庫,新竹縣,寶山水庫二,甲,2017/12/6 上午 09:19:00,2102,52,0.5,18.0,19.6,7.8,317,--,7.4,82.0,1.3,6.8,0.024,--,5.5,5.2,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/11/3 上午 09:57:00,2102,52,0.5,23.5,22.9,8.1,285,--,8.9,104.1,1.5,13.1,0.017,--,2.6,3.0,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/10/11 上午 09:14:00,2102,54,0.5,31.0,29.0,8.6,275,--,7.8,102.1,0.8,7.9,0.021,--,2.5,3.2,5.5,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/9/7 上午 09:20:00,2102,47,0.5,30.0,29.8,8.7,239,--,8.1,106.8,1.8,6.8,0.013,--,2.5,2.6,6.8,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/8/2 上午 09:27:00,2102,53,0.5,31.5,29.3,9.1,220,--,10.0,131.8,1.4,11.2,0.021,--,3.2,4.8,9.5,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/7/4 上午 09:31:00,2102,50,0.5,33.0,30.7,9.4,204,--,11.0,146.7,2.0,7.1,0.023,--,5.7,5.6,8.0,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/6/6 上午 10:04:00,2102,56,0.5,33.0,28.0,8.8,244,--,9.4,121.8,0.8,10.6,0.028,--,4.1,3.9,8.7,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/5/5 上午 09:19:00,2102,51,0.5,27.5,25.5,8.8,292,--,11.0,136.2,1.3,6.3,0.021,--,2.8,3.4,5.8,0.06,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/4/7 上午 09:25:00,2102,50,0.5,25.0,22.0,8.7,328,--,10.6,122.7,1.4,6.7,0.018,--,3.9,3.7,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/3/17 上午 11:00:00,2102,50,0.5,18.1,16.6,8.3,347,--,9.4,96.2,1.9,8.2,0.020,--,3.5,3.0,6.5,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/2/7 上午 09:40:00,2102,50,0.5,19.0,17.5,8.1,347,--,11.7,123.2,1.4,4.6,0.024,--,3.5,4.7,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫二,甲,2017/1/6 上午 09:05:00,2102,50,0.5,23.0,19.6,8.4,334,--,10.1,110.1,1.6,9.1,0.017,--,2.6,2.2,5.3,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/12/6 上午 09:34:00,2103,55,0.5,17.8,19.4,8.1,307,--,8.2,89.7,1.4,11.7,0.032,--,5.1,5.2,4.0,0.06,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/11/3 上午 10:12:00,2103,49,0.5,23.5,23.2,8.2,284,--,8.6,101.8,1.7,9.7,0.015,--,2.9,3.8,4.7,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/10/11 上午 09:24:00,2103,52,0.5,32.0,29.2,8.4,266,--,8.0,103.3,0.6,6.0,0.012,--,2.6,3.0,5.9,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/9/7 上午 09:33:00,2103,48,0.5,30.0,30.0,8.4,233,--,7.1,95.7,1.6,6.2,0.015,--,2.5,2.6,5.8,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/8/2 上午 09:37:00,2103,53,0.5,32.0,29.1,9.1,215,--,9.9,128.6,1.5,9.2,0.031,--,4.4,4.7,8.7,0.07,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/7/4 上午 09:42:00,2103,51,0.5,33.0,31.4,9.4,199,--,11.2,152.3,1.6,7.1,0.023,--,6.9,6.2,7.8,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/6/6 上午 10:16:00,2103,58,0.5,34.0,27.8,8.6,244,--,9.6,124.5,0.7,16.1,0.027,--,4.7,3.8,6.5,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/5/5 上午 09:31:00,2103,51,0.5,27.5,26.0,8.8,296,--,11.0,137.3,1.4,6.4,0.021,--,3.4,3.5,6.8,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/4/7 上午 09:39:00,2103,51,0.5,25.0,22.2,8.8,329,--,10.7,124.0,1.2,5.8,0.022,--,3.3,3.5,4.8,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/3/17 上午 11:13:00,2103,50,0.5,18.6,16.7,8.2,348,--,9.0,92.6,1.9,7.8,0.020,--,3.6,3.8,4.3,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/2/7 上午 09:53:00,2103,54,0.5,19.5,17.9,8.2,338,--,11.6,122.5,1.2,9.0,0.027,--,4.9,6.4,4.6,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫三,甲,2017/1/6 上午 09:14:00,2103,50,0.5,23.5,19.8,8.4,324,--,9.5,105.6,1.6,7.1,0.019,--,2.7,3.0,5.7,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/12/6 上午 09:47:00,2104,54,0.5,17.9,19.6,8.1,313,--,7.8,85.1,1.5,8.4,0.034,--,4.9,5.0,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/12/6 上午 10:05:00,2104,--,15.0,18.2,19.2,8.1,312,--,8.2,88.4,--,11.2,0.057,--,20,27.3,6.2,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/12/6 上午 09:55:00,2104,--,8.0,17.9,19.3,8.1,313,--,8.2,88.6,--,8.6,0.028,--,4.3,4.8,4.8,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/11/3 上午 10:25:00,2104,52,0.5,23.0,22.9,8.2,284,--,9.0,105.0,1.7,12.7,0.020,--,3.3,3.8,<4.0,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/11/3 上午 10:40:00,2104,--,15.4,23.0,22.0,8.1,285,--,5.8,67.5,--,7.0,0.015,--,3.4,3.8,4.1,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/11/3 上午 10:32:00,2104,--,8.2,23.0,22.4,8.2,285,--,7.3,85.3,--,11.7,0.012,--,3.0,3.2,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/10/11 上午 09:33:00,2104,52,0.5,32.0,29.1,8.6,270,--,9.3,122.6,0.8,6.5,0.016,--,2.2,2.8,6.3,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/10/11 上午 09:50:00,2104,--,15.8,33.0,28.0,8.4,271,--,2.6,34.4,--,7.7,0.018,--,3.4,3.5,6.3,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/10/11 上午 09:39:00,2104,--,8.4,32.0,28.4,8.5,272,--,4.0,51.8,--,6.4,0.022,--,3.0,3.8,5.3,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/9/7 上午 09:42:00,2104,47,0.5,30.0,29.8,8.8,236,--,8.4,111.6,2.0,6.3,0.013,--,2.6,3.1,8.6,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/9/7 上午 09:49:00,2104,--,10.2,30.0,29.5,8.4,247,--,5.5,73.8,--,7.0,0.023,--,3.4,3.4,6.6,0.04,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/9/7 上午 09:58:00,2104,--,19.4,30.0,26.1,7.8,236,--,0.8,11.7,--,4.9,0.026,--,2.9,3.2,6.2,0.33,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/8/2 上午 09:48:00,2104,53,0.5,32.0,30.4,9.1,218,--,9.8,131.1,1.2,10.2,0.020,--,3.7,4.4,8.5,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/8/2 上午 10:04:00,2104,--,13.3,32.0,26.9,8.3,240,--,1.6,19.9,--,2.9,0.021,--,4.4,4.8,6.3,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/8/2 上午 09:55:00,2104,--,7.2,32.0,28.7,8.7,233,--,3.5,46.2,--,6.0,0.034,--,5.3,5.2,7.4,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/7/4 上午 09:55:00,2104,50,0.5,33.0,31.8,9.4,200,--,10.6,146.6,2.2,9.7,0.023,--,4.6,4.8,7.8,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/7/4 上午 10:13:00,2104,--,18.3,33.5,26.8,7.7,208,--,2.0,26.1,--,8.9,0.026,--,7.8,5.8,5.7,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/7/4 上午 10:03:00,2104,--,9.6,33.0,28.4,8.5,214,--,2.4,31.3,--,13.8,0.033,--,7.9,7.7,8.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/6/6 上午 10:26:00,2104,56,0.5,34.0,27.9,8.9,243,--,10.1,131.1,0.6,5.2,0.030,--,3.4,3.7,5.5,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/6/6 上午 10:33:00,2104,--,10.2,34.0,26.9,8.6,245,--,8.4,106.7,--,7.5,0.041,--,7.8,5.6,8.1,0.09,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/6/6 上午 10:40:00,2104,--,19.4,34.0,24.5,8.0,260,--,5.1,62.5,--,3.5,0.049,--,32,18.9,<4.0,0.05,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/5/5 上午 09:43:00,2104,48,0.5,27.0,25.8,8.8,289,--,11.3,139.2,1.6,4.5,0.017,--,2.6,3.1,5.0,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/5/5 上午 10:05:00,2104,--,17.8,27.5,23.4,8.7,276,--,11.3,132.0,--,10.0,0.034,--,6.5,10.3,5.2,0.03,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/5/5 上午 09:53:00,2104,--,9.4,27.5,25.3,8.8,279,--,11.7,144.1,--,8.6,0.022,--,4.8,5.8,6.6,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/4/7 上午 09:50:00,2104,51,0.5,25.0,22.0,8.8,326,--,10.4,120.0,1.1,5.1,0.020,--,2.8,3.8,<4.0,0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/4/7 上午 10:10:00,2104,--,17.1,25.0,17.9,7.8,340,--,4.8,51.0,--,3.9,0.017,--,5.7,5.0,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/4/7 上午 09:56:00,2104,--,9.0,25.0,18.2,8.1,341,--,5.5,57.2,--,5.7,0.017,--,3.1,3.4,<4.0,0.02,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/3/17 上午 11:25:00,2104,49,0.5,18.4,16.5,8.2,347,--,9.4,96.6,1.9,7.2,0.020,--,3.3,2.8,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/3/17 上午 11:39:00,2104,--,16.6,18.4,16.1,7.9,350,--,6.8,69.2,--,3.8,0.018,--,5.0,3.9,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/3/17 上午 11:32:00,2104,--,8.8,18.4,16.5,8.0,350,--,7.7,78.6,--,4.8,0.021,--,3.8,3.6,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/2/7 上午 10:05:00,2104,51,0.5,19.5,17.8,8.3,341,--,12.8,133.2,1.2,5.5,0.020,--,4.2,5.5,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/2/7 上午 10:19:00,2104,--,10.8,19.5,17.7,8.2,340,--,8.0,83.9,--,4.7,0.024,--,5.0,5.2,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/2/7 上午 10:11:00,2104,--,5.9,19.5,17.9,8.2,340,--,8.3,86.3,--,4.8,0.022,--,5.0,5.9,<4.0,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/1/6 上午 09:24:00,2104,49,0.5,23.5,19.7,8.4,330,--,10.1,110.9,2.0,7.0,0.021,--,2.8,2.5,4.9,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/1/6 上午 09:34:00,2104,--,14.8,23.5,18.7,8.0,327,--,5.8,62.8,--,5.4,0.019,--,3.8,5.0,5.3,<0.01,--,--,--,--,--,--,--
寶山水庫,新竹縣,寶山水庫四,甲,2017/1/6 上午 09:29:00,2104,--,7.9,23.5,19.3,8.1,330,--,6.9,75.8,--,7.6,0.033,--,2.6,4.0,5.4,<0.01,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2017/10/24 上午 10:22:00,2105,68,0.5,25.1,23.3,8.3,422,--,9.4,109.4,0.5,37.1,0.081,--,13,9.5,39.6,1.16,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2017/8/3 上午 10:23:00,2105,63,0.5,31.3,30.6,8.9,390,--,10.1,134.6,0.4,7.6,0.073,--,16,6.3,41.3,0.44,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2017/5/18 上午 10:20:00,2105,69,0.5,24.8,25.0,8.8,381,--,8.4,101.2,0.4,17.8,0.142,--,15,15.2,32.7,0.26,--,--,--,--,--,--,--
太湖,金門縣,太湖,－,2017/1/17 上午 10:35:00,2105,68,0.5,15.3,16.1,7.7,405,--,10.2,99.0,1.0,82.7,0.089,--,12,16.8,36.9,0.02,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2017/10/23 上午 11:41:00,2106,69,0.5,27.2,24.0,8.8,698,--,10.3,122.6,0.4,54.1,0.065,--,13,23.2,43.8,<0.01,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2017/8/2 下午 12:31:00,2106,67,0.5,30.1,30.3,8.5,562,--,8.0,105.9,0.4,14.1,0.097,--,9.4,10.1,31.4,0.30,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2017/5/17 上午 11:40:00,2106,59,0.5,29.9,26.2,8.9,601,--,8.8,108.2,0.5,2.4,0.075,--,14,13.8,36.1,<0.01,--,--,--,--,--,--,--
榮湖,金門縣,榮湖,－,2017/1/16 下午 01:25:00,2106,66,0.5,15.8,15.3,8.0,525,--,10.0,98.7,0.9,61.6,0.077,--,10,13.3,28.2,0.02,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2017/10/24 下午 01:13:00,2107,69,0.5,27.1,23.3,9.1,438,--,10.6,122.8,0.5,31.0,0.121,--,22,23.8,44.4,0.01,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2017/8/3 下午 01:25:00,2107,65,0.5,33.7,30.8,9.4,388,--,13.8,185.1,0.4,7.5,0.110,--,33,17.8,52.4,<0.01,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2017/5/18 下午 01:10:00,2107,54,0.5,25.8,25.4,7.6,400,--,9.5,116.8,1.1,2.3,0.071,--,7.8,10.8,27.0,0.05,--,--,--,--,--,--,--
田浦,金門縣,田浦,－,2017/1/17 下午 01:15:00,2107,63,0.5,15.8,16.1,7.9,384,--,9.8,95.2,0.5,7.4,0.097,--,16,16.2,24.9,0.16,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2017/10/24 上午 09:21:00,2108,64,0.5,25.9,23.5,7.6,345,--,7.4,87.2,0.7,20.0,0.071,--,7.6,8.7,29.3,0.33,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2017/8/3 上午 09:25:00,2108,54,0.5,30.9,31.2,9.0,322,--,9.1,123.0,0.9,2.8,0.045,--,3.4,6.5,19.6,0.02,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2017/5/18 上午 09:20:00,2108,57,0.5,23.7,24.4,8.6,318,--,7.8,93.4,0.9,5.6,0.059,--,5.5,7.5,19.3,0.12,--,--,--,--,--,--,--
擎天,金門縣,擎天,－,2017/1/17 上午 09:20:00,2108,62,0.5,15.0,14.3,8.0,323,--,9.0,88.4,1.3,37.8,0.057,--,3.5,6.8,17.7,<0.01,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2017/10/25 上午 10:02:00,2109,79,0.5,23.5,21.3,8.8,1010,--,9.6,107.5,0.2,109,0.160,--,55,55.2,63.0,<0.01,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2017/8/2 上午 10:09:00,2109,68,0.5,28.2,29.0,8.6,791,--,6.8,88.0,0.3,7.7,0.157,--,30,19.5,34.0,0.36,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2017/5/19 上午 10:12:00,2109,70,0.5,26.0,25.0,8.8,976,--,9.0,108.4,0.3,9.5,0.199,--,36,26.5,44.0,0.02,--,--,--,--,--,--,--
西湖,金門縣,西湖,－,2017/1/16 上午 10:00:00,2109,75,0.5,14.3,15.0,8.0,1070,--,10.1,96.8,0.4,80.5,0.156,--,26,26.5,33.9,0.28,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2017/10/25 上午 08:26:00,2110,74,0.5,22.1,22.2,8.3,663,--,8.1,91.8,0.3,81.3,0.095,--,15,23.8,38.9,0.58,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2017/8/2 上午 08:25:00,2110,66,0.5,28.4,28.7,7.8,593,--,2.6,32.3,0.4,14.2,0.081,--,10,10.0,22.0,0.17,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2017/5/19 上午 08:35:00,2110,61,0.5,25.4,24.8,8.7,636,--,11.0,131.2,0.5,5.4,0.079,--,9.5,9.0,11.1,0.02,--,--,--,--,--,--,--
蓮湖,金門縣,蓮湖,－,2017/1/16 上午 08:25:00,2110,62,0.5,13.8,14.6,7.7,711,--,9.0,88.0,1.2,27.4,0.065,--,5.9,7.5,17.6,0.15,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2017/10/25 上午 09:10:00,2111,67,0.5,22.6,22.9,8.2,947,--,6.5,74.8,0.6,36.9,0.077,--,10,10.7,25.6,<0.01,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2017/8/2 上午 09:17:00,2111,58,0.5,28.6,30.5,7.8,905,--,4.2,55.3,0.6,4.6,0.047,--,5.3,5.3,19.6,0.09,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2017/5/19 上午 09:15:00,2111,61,0.5,25.8,25.7,8.2,898,--,7.2,89.7,0.6,9.8,0.061,--,5.6,7.1,22.7,0.08,--,--,--,--,--,--,--
菱湖,金門縣,菱湖,－,2017/1/16 上午 09:10:00,2111,67,0.5,14.1,14.8,7.4,814,--,6.6,65.2,0.8,39.8,0.094,--,10,10.3,21.7,0.31,--,--,--,--,--,--,--
山西,金門縣,山西,－,2017/10/24 下午 02:15:00,2113,60,0.5,27.0,26.4,8.3,460,--,9.2,114.2,0.7,14.3,0.040,--,7.6,7.5,25.6,0.16,--,--,--,--,--,--,--
山西,金門縣,山西,－,2017/8/3 下午 02:12:00,2113,44,0.5,34.1,32.3,8.2,400,--,7.4,101.5,1.4,0.9,0.020,--,1.8,1.2,17.1,0.02,--,--,--,--,--,--,--
山西,金門縣,山西,－,2017/5/18 下午 02:10:00,2113,52,0.5,25.6,26.3,8.6,383,--,8.7,108.2,1.2,5.8,0.028,--,3.0,3.4,11.1,0.02,--,--,--,--,--,--,--
山西,金門縣,山西,－,2017/1/17 下午 02:10:00,2113,54,0.5,15.5,16.7,7.7,367,--,9.5,96.0,1.6,20.7,0.020,--,3.4,3.4,19.2,0.02,--,--,--,--,--,--,--
金沙,金門縣,金沙,－,2017/10/23 上午 10:53:00,2114,77,0.5,26.6,23.2,8.9,1410,--,8.0,93.2,0.3,133,0.124,--,35,42.0,65.9,<0.01,--,--,--,--,--,--,--
金沙,金門縣,金沙,－,2017/8/2 上午 11:54:00,2114,76,0.5,29.4,29.8,8.9,1040,--,8.1,106.9,0.3,94.1,0.128,--,16,14.8,42.6,0.38,--,--,--,--,--,--,--
金沙,金門縣,金沙,－,2017/5/17 上午 11:04:00,2114,61,0.5,29.8,26.2,9.0,1130,--,5.2,62.5,0.4,2.4,0.101,--,19,16.0,24.0,<0.01,--,--,--,--,--,--,--
金沙,金門縣,金沙,－,2017/1/16 下午 12:35:00,2114,70,0.5,15.5,15.2,7.9,514,--,9.9,96.4,0.7,62.8,0.120,--,13,17.0,30.6,<0.01,--,--,--,--,--,--,--
勝利,連江縣,勝利,－,2017/11/7 上午 09:56:00,2116,58,0.5,21.5,19.5,7.9,689,--,7.6,81.9,0.9,7.5,0.052,--,6.4,9.6,22.7,0.38,--,--,--,--,--,--,--
勝利,連江縣,勝利,－,2017/8/15 上午 10:01:00,2116,71,0.5,28.9,29.8,9.6,535,--,10.0,132.2,0.3,29.7,0.103,--,45,22.0,47.8,0.03,--,--,--,--,--,--,--
勝利,連江縣,勝利,－,2017/5/8 上午 09:50:00,2116,67,0.5,21.2,22.8,9.6,624,--,10.4,120.5,0.7,78.8,0.061,--,8.6,14.2,26.8,0.02,--,--,--,--,--,--,--
勝利,連江縣,勝利,－,2017/2/16 上午 11:58:00,2116,54,0.5,17.4,14.7,8.7,594,--,12.0,118.2,1.6,11.4,0.034,--,3.0,5.5,13.6,0.02,--,--,--,--,--,--,--
后沃,連江縣,后沃,－,2017/11/7 上午 06:30:00,2118,50,0.5,21.0,20.0,8.2,2000,--,9.0,99.3,1.5,6.7,0.021,--,4.2,4.8,16.8,0.07,--,--,--,--,--,--,--
后沃,連江縣,后沃,－,2017/8/15 上午 06:30:00,2118,53,0.5,28.9,29.6,8.8,1420,--,7.5,99.3,1.2,5.4,0.033,--,4.7,2.8,15.6,0.02,--,--,--,--,--,--,--
后沃,連江縣,后沃,－,2017/5/8 上午 06:32:00,2118,48,0.5,20.6,22.5,8.2,3940,--,8.0,93.7,2.3,7.4,0.019,--,2.3,2.5,21.2,0.06,--,--,--,--,--,--,--
后沃,連江縣,后沃,－,2017/2/16 上午 08:35:00,2118,49,0.5,15.1,12.5,7.9,4230,--,10.3,98.5,1.7,6.1,0.019,--,1.8,3.0,22.7,0.15,--,--,--,--,--,--,--
秋桂山,連江縣,秋桂山,－,2017/11/7 上午 06:00:00,2119,66,0.5,20.7,19.2,7.9,1100,--,8.7,94.0,0.5,12.3,0.126,--,34,27.7,38.5,0.10,--,--,--,--,--,--,--
秋桂山,連江縣,秋桂山,－,2017/8/15 上午 05:50:00,2119,60,0.5,29.1,29.2,9.2,594,--,7.6,99.4,0.4,4.0,0.057,--,20,11.6,27.0,0.03,--,--,--,--,--,--,--
秋桂山,連江縣,秋桂山,－,2017/5/8 上午 05:50:00,2119,68,0.5,20.4,22.9,9.5,553,--,10.7,124.7,0.5,64.1,0.053,--,13,14.2,31.2,0.01,--,--,--,--,--,--,--
秋桂山,連江縣,秋桂山,－,2017/2/16 上午 07:55:00,2119,61,0.5,14.5,12.9,8.1,646,--,11.0,104.1,1.0,25.9,0.049,--,6.1,14.6,22.0,0.27,--,--,--,--,--,--,--
儲水沃下壩,連江縣,儲水沃下壩,－,2017/11/7 上午 07:16:00,2120,52,0.5,21.2,20.0,7.9,631,--,8.4,92.3,1.4,6.6,0.027,--,4.9,8.7,12.6,0.13,--,--,--,--,--,--,--
儲水沃下壩,連江縣,儲水沃下壩,－,2017/8/15 上午 07:10:00,2120,51,0.5,28.5,28.7,8.4,503,--,8.8,115.4,0.8,2.8,0.024,--,4.2,3.7,10.5,0.12,--,--,--,--,--,--,--
儲水沃下壩,連江縣,儲水沃下壩,－,2017/5/8 上午 07:10:00,2120,52,0.5,20.7,22.8,8.0,589,--,8.2,99.3,1.8,11.5,0.023,--,1.9,2.6,9.7,0.02,--,--,--,--,--,--,--
儲水沃下壩,連江縣,儲水沃下壩,－,2017/2/16 上午 09:15:00,2120,37,0.5,17.2,14.1,8.2,584,--,11.0,107.3,7.0,2.2,0.012,--,0.70,2.3,7.5,0.01,--,--,--,--,--,--,--
儲水沃上壩,連江縣,儲水沃上壩,－,2017/11/7 上午 07:52:00,2121,55,0.5,20.7,20.9,8.1,831,--,8.7,98.1,1.4,11.1,0.038,--,4.9,8.8,17.0,0.03,--,--,--,--,--,--,--
儲水沃上壩,連江縣,儲水沃上壩,－,2017/8/15 上午 07:50:00,2121,54,0.5,28.6,28.6,8.2,515,--,7.8,102.5,1.1,5.6,0.035,--,2.4,3.9,11.6,0.03,--,--,--,--,--,--,--
儲水沃上壩,連江縣,儲水沃上壩,－,2017/5/8 上午 07:50:00,2121,68,0.5,20.9,21.9,8.6,576,--,10.1,117.5,0.7,88.9,0.070,--,4.3,10.2,16.5,0.02,--,--,--,--,--,--,--
儲水沃上壩,連江縣,儲水沃上壩,－,2017/2/16 上午 09:55:00,2121,48,0.5,17.1,14.2,8.1,555,--,11.3,111.8,1.5,4.9,0.017,--,1.8,4.0,8.8,0.01,--,--,--,--,--,--,--
津沙,連江縣,津沙,－,2017/11/7 上午 08:35:00,2122,55,0.5,21.1,20.3,7.9,556,--,7.5,82.8,0.9,7.3,0.033,--,4.9,8.1,16.3,0.40,--,--,--,--,--,--,--
津沙,連江縣,津沙,－,2017/8/15 上午 08:30:00,2122,56,0.5,29.0,29.2,8.5,505,--,9.6,126.1,0.6,6.2,0.029,--,8.4,9.7,16.8,<0.01,--,--,--,--,--,--,--
津沙,連江縣,津沙,－,2017/5/8 上午 08:33:00,2122,64,0.5,20.6,23.0,8.8,546,--,11.7,136.9,0.7,57.7,0.039,--,5.6,11.3,20.3,0.02,--,--,--,--,--,--,--
津沙,連江縣,津沙,－,2017/2/16 上午 10:35:00,2122,53,0.5,17.5,13.9,8.3,553,--,10.8,105.4,1.0,7.9,0.023,--,3.5,5.7,11.1,0.02,--,--,--,--,--,--,--
津沙一號壩,連江縣,津沙一號壩,－,2017/11/7 上午 09:15:00,2123,58,0.5,20.8,20.2,7.7,640,--,7.2,79.7,1.2,13.7,0.053,--,3.6,5.8,15.4,0.01,--,--,--,--,--,--,--
