採樣分區,縣市,測站名稱,水體分類等級,採樣日期,測站編號,卡爾森指數,採樣深度,氣溫,水溫,酸鹼值,導電度,溶氧(滴定法),溶氧(電極法),溶氧飽和度,透明度,葉綠素a,總磷,正磷酸鹽,濁度,懸浮固體,化學需氧量,氨氮,總硬度,總鹼度,硝酸鹽氮,亞硝酸鹽氮,總有機碳,有機氮,總凱氏氮,備註
,,,,,,,m,℃,℃,　,μmho/cm25℃,mg/L,mg/L,%,m,μg/L,mg/L,mg/L,NTU,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L,mg/L
霧社水庫,南投縣,霧社水庫一,甲,2019/8/6 上午 10:00:00,2140,--,4.8,28.4,24.5,8.28,401,--,7.4,100.8,--,1.3,0.009,--,4.8,4.6,<4.0,0.02,--,--,--,--,0.68,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/7/10 上午 10:04:00,2140,43,0.5,24.0,26.4,8.53,378,--,8.8,124.2,2.4,3.1,0.011,--,1.6,2.0,4.3,0.02,--,--,--,--,0.72,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/7/10 上午 10:28:00,2140,--,17.3,24.0,22.0,8.10,370,--,7.5,96.8,--,2.0,0.005,--,3.3,3.1,<4.0,0.02,--,--,--,--,0.42,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/7/10 上午 10:40:00,2140,--,22.1,24.0,21.2,8.20,369,--,7.1,90.2,--,1.0,0.011,--,3.5,3.8,<4.0,0.02,--,--,--,--,1.05,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/7/10 上午 10:16:00,2140,--,5.8,24.0,23.5,8.12,380,--,7.3,97.0,--,2.8,0.014,--,3.2,3.8,<4.0,0.01,--,--,--,--,1.08,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/6/11 上午 10:26:00,2140,43,0.5,24.3,22.5,8.42,334,--,8.4,109.2,2.0,2.6,0.011,--,4.3,3.4,4.8,0.02,--,--,--,--,0.86,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/6/11 上午 10:51:00,2140,--,17.7,24.3,19.9,8.02,344,--,7.6,94.2,--,2.0,0.008,--,4.0,4.2,<4.0,0.02,--,--,--,--,0.53,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/6/11 上午 11:03:00,2140,--,22.6,24.3,19.5,7.98,340,--,7.6,93.8,--,1.4,0.008,--,2.8,2.8,<4.0,0.01,--,--,--,--,0.65,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/6/11 上午 10:39:00,2140,--,5.9,24.3,20.8,8.10,352,--,8.0,100.8,--,4.8,0.013,--,6.6,6.6,<4.0,0.01,--,--,--,--,0.67,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/5/8 上午 10:00:00,2140,44,0.5,20.6,19.2,8.27,320,--,8.1,98.7,1.0,1.8,0.009,--,4.7,4.8,<4.0,0.02,--,--,--,--,0.50,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/5/8 上午 10:22:00,2140,--,20.3,20.6,17.1,8.20,310,--,8.2,98.0,--,0.2,0.013,--,7.8,9.8,4.8,0.02,--,--,--,--,0.61,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/5/8 上午 10:34:00,2140,--,26.0,20.6,17.0,8.19,318,--,8.0,95.0,--,0.2,0.017,--,6.6,7.0,<4.0,0.02,--,--,--,--,0.58,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/5/8 上午 10:12:00,2140,--,6.8,20.6,17.6,8.21,306,--,7.8,93.6,--,0.3,0.010,--,6.5,5.2,<4.0,0.02,--,--,--,--,0.58,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/4/15 上午 09:50:00,2140,45,0.5,25.5,23.3,8.40,398,--,8.6,112.6,1.2,3.2,0.009,--,3.0,3.1,<4.0,0.03,--,--,--,--,0.62,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/4/15 上午 10:11:00,2140,--,13.0,25.5,19.0,8.11,382,--,7.3,88.4,--,2.0,0.008,--,2.2,2.3,<4.0,0.03,--,--,--,--,0.58,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/4/15 上午 10:22:00,2140,--,16.3,25.5,17.5,7.99,372,--,6.9,80.6,--,1.7,0.007,--,2.3,2.2,<4.0,0.03,--,--,--,--,0.69,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/4/15 上午 10:01:00,2140,--,4.3,25.5,21.2,8.30,400,--,8.9,112.6,--,4.0,0.010,--,4.6,4.5,5.3,0.02,--,--,--,--,1.53,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/3/14 上午 10:05:00,2140,48,0.5,19.0,15.8,8.06,329,--,8.2,93.6,0.8,2.8,0.012,--,14,8.6,<4.0,0.03,--,--,--,--,0.64,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/3/14 上午 10:30:00,2140,--,10.4,19.0,14.7,7.97,328,--,7.8,85.8,--,0.1,0.017,--,12,13.5,<4.0,0.02,--,--,--,--,0.67,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/3/14 上午 10:44:00,2140,--,12.8,19.0,14.6,7.94,330,--,7.7,85.4,--,<0.1,0.014,--,16,20.6,<4.0,0.02,--,--,--,--,0.71,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/3/14 上午 10:17:00,2140,--,3.5,19.0,14.9,7.98,336,--,7.9,88.4,--,0.9,0.010,--,16,16.3,<4.0,0.02,--,--,--,--,0.56,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/2/18 上午 10:30:00,2140,53,0.5,26.2,21.0,8.13,534,--,7.7,96.9,0.6,9.3,0.012,--,18,16.8,<4.0,0.02,--,--,--,--,0.76,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/2/18 上午 10:42:00,2140,--,1.5,26.2,20.1,8.12,520,--,7.1,87.8,--,8.2,0.012,--,16,18.0,5.0,0.03,--,--,--,--,1.19,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/2/18 上午 10:54:00,2140,--,4.5,26.2,19.4,8.04,520,--,6.5,79.0,--,2.5,0.018,--,21,19.7,<4.0,0.03,--,--,--,--,0.82,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/2/18 上午 11:06:00,2140,--,5.0,26.2,19.2,8.03,516,--,6.2,74.8,--,1.4,0.014,--,19,19.6,<4.0,0.03,--,--,--,--,0.92,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/1/9 上午 10:03:00,2140,39,0.5,23.2,20.4,8.40,442,--,7.9,97.8,4.0,2.1,0.011,--,1.1,1.6,<4.0,0.02,--,--,--,--,1.00,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/1/9 上午 10:28:00,2140,--,16.1,23.2,19.4,8.18,453,--,6.5,78.0,--,1.0,0.013,--,1.3,1.7,4.3,0.02,--,--,--,--,0.61,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/1/9 上午 10:42:00,2140,--,20.5,23.2,19.2,8.10,457,--,5.7,69.4,--,0.6,0.011,--,1.5,1.4,<4.0,0.02,--,--,--,--,0.57,--,--
霧社水庫,南投縣,霧社水庫一,甲,2019/1/9 上午 10:15:00,2140,--,5.4,23.2,20.0,8.36,439,--,7.8,95.8,--,1.7,0.008,--,1.3,1.9,<4.0,0.02,--,--,--,--,1.01,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/12/9 下午 12:26:00,2141,46,0.5,20.0,18.9,8.31,491,--,7.6,91.4,1.8,4.0,0.013,--,3.1,3.6,<4.0,0.04,--,--,--,--,0.61,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/12/9 下午 12:36:00,2141,--,2.6,20.0,18.5,8.34,440,--,8.0,96.4,--,3.1,0.019,--,6.8,7.2,<4.0,0.06,--,--,--,--,0.57,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/11/11 上午 11:06:00,2141,53,0.5,23.6,22.3,8.30,440,--,7.8,100.6,0.6,12.6,0.010,--,13,10.7,<4.0,0.03,--,--,--,--,0.68,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/11/11 上午 08:00:00,2141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫二,甲,2019/10/7 上午 10:56:00,2141,42,0.5,26.8,24.7,8.43,388,--,8.3,111.6,3.8,2.5,0.017,--,0.75,<1.0,4.5,0.03,--,--,--,--,0.90,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/10/7 上午 11:05:00,2141,--,13.1,26.8,22.5,8.13,388,--,6.6,84.6,--,2.1,0.020,--,1.9,2.3,<4.0,0.04,--,--,--,--,0.48,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/9/9 上午 10:44:00,2141,47,0.5,27.6,24.8,8.48,343,--,9.9,129.2,1.4,9.5,0.007,--,4.8,4.1,4.5,0.04,--,--,--,--,0.62,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/9/9 上午 10:51:00,2141,--,12.2,27.6,21.7,8.13,346,--,7.2,93.2,--,1.3,0.007,--,8.2,7.3,<4.0,0.04,--,--,--,--,0.41,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/8/6 上午 10:41:00,2141,40,0.5,28.7,26.9,8.36,394,--,8.2,116.4,2.4,2.6,0.008,--,2.7,2.1,<4.0,0.02,--,--,--,--,0.60,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/8/6 上午 10:52:00,2141,--,7.3,28.7,23.9,8.00,411,--,5.8,77.4,--,1.3,0.009,--,8.1,8.0,<4.0,0.02,--,--,--,--,0.53,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/7/10 上午 11:00:00,2141,42,0.5,24.5,24.5,8.54,376,--,9.9,134.0,2.0,6.5,0.005,--,2.7,2.6,<4.0,0.02,--,--,--,--,0.59,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/7/10 上午 11:09:00,2141,--,12.5,24.5,22.8,8.24,381,--,7.3,95.5,--,2.7,0.007,--,6.4,6.2,<4.0,0.02,--,--,--,--,1.01,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/6/11 上午 11:16:00,2141,45,0.5,24.5,21.8,8.28,342,--,8.2,105.0,1.6,10.1,0.005,--,9.8,10.0,5.6,0.02,--,--,--,--,1.28,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/6/11 上午 11:25:00,2141,--,13.5,24.5,19.9,8.04,354,--,7.4,91.2,--,1.8,0.009,--,7.5,8.4,<4.0,0.01,--,--,--,--,0.72,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/5/8 上午 10:57:00,2141,43,0.5,21.1,18.8,8.38,304,--,9.0,109.2,1.2,6.1,0.004,--,3.9,5.8,<4.0,0.05,--,--,--,--,0.72,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/5/8 上午 11:09:00,2141,--,16.4,21.1,17.3,8.21,307,--,8.2,97.9,--,0.9,0.018,--,14,14.7,<4.0,0.03,--,--,--,--,0.49,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/4/15 上午 10:41:00,2141,47,0.5,26.1,23.1,8.38,390,--,10.0,130.2,1.2,3.7,0.012,--,2.9,3.0,<4.0,0.02,--,--,--,--,0.78,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/4/15 上午 10:52:00,2141,--,6.5,26.1,21.1,8.25,405,--,8.8,111.3,--,2.9,0.019,--,6.9,6.9,<4.0,0.03,--,--,--,--,0.51,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/3/14 上午 11:07:00,2141,49,0.5,20.2,16.5,8.12,337,--,8.5,97.2,0.6,2.6,0.011,--,15,13.4,<4.0,0.02,--,--,--,--,0.56,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/3/14 上午 11:19:00,2141,--,1.9,20.2,16.0,8.04,340,--,8.2,92.6,--,1.1,0.016,--,25,18.9,<4.0,0.03,--,--,--,--,0.57,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/2/18 上午 11:30:00,2141,55,0.5,26.0,20.2,8.19,516,--,7.8,96.4,0.6,8.5,0.018,--,14,14.7,<4.0,0.03,--,--,--,--,0.92,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/2/18 上午 08:00:00,2141,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
霧社水庫,南投縣,霧社水庫二,甲,2019/1/9 上午 11:07:00,2141,47,0.5,23.5,21.6,8.44,446,--,8.0,102.0,1.6,5.3,0.012,--,3.6,3.5,<4.0,0.02,--,--,--,--,0.71,--,--
霧社水庫,南投縣,霧社水庫二,甲,2019/1/9 上午 11:17:00,2141,--,10.4,23.5,20.1,8.34,445,--,6.8,83.0,--,3.3,0.014,--,1.6,1.9,<4.0,0.02,--,--,--,--,0.99,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/12/9 上午 11:20:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2019/11/11 上午 08:00:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2019/10/7 上午 11:22:00,2142,46,0.5,27.2,25.0,8.45,386,--,8.5,114.3,2.6,4.4,0.020,--,1.0,1.1,<4.0,0.04,--,--,--,--,0.81,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/9/9 上午 11:04:00,2142,52,0.5,27.6,25.0,8.61,331,--,9.6,131.2,1.4,15.1,0.014,--,5.4,4.9,4.0,0.04,--,--,--,--,0.60,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/8/6 上午 11:09:00,2142,46,0.5,29.1,27.4,8.38,399,--,7.9,113.2,1.4,3.7,0.012,--,5.3,6.0,4.3,0.02,--,--,--,--,0.75,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/7/10 上午 11:27:00,2142,46,0.5,24.9,24.0,8.56,374,--,9.6,129.4,2.0,5.9,0.012,--,2.5,2.9,<4.0,0.02,--,--,--,--,0.60,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/6/11 上午 11:37:00,2142,44,0.5,24.5,22.2,8.34,338,--,8.0,104.0,1.6,3.3,0.009,--,5.7,5.4,<4.0,0.01,--,--,--,--,0.72,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/5/8 上午 11:30:00,2142,47,0.5,20.2,18.7,8.37,302,--,8.9,109.2,0.8,3.2,0.009,--,4.1,4.2,<4.0,0.04,--,--,--,--,0.52,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/4/15 上午 11:09:00,2142,47,0.5,26.8,23.1,8.42,390,--,9.4,122.8,1.2,4.5,0.011,--,3.7,3.7,5.8,0.02,--,--,--,--,0.85,--,--
霧社水庫,南投縣,霧社水庫三,甲,2019/3/14 上午 11:35:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,水庫測點水深不足，無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2019/2/18 上午 08:00:00,2142,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因故無法採樣
霧社水庫,南投縣,霧社水庫三,甲,2019/1/9 上午 11:32:00,2142,44,0.5,23.8,21.6,8.42,444,--,7.9,101.2,2.0,4.0,0.011,--,3.0,3.1,<4.0,0.02,--,--,--,--,1.07,--,--
德基水庫,臺中市,德基水庫一,甲,2019/12/10 上午 08:45:00,2143,44,0.5,11.0,14.9,8.21,262,--,7.3,84.4,2.8,5.5,0.011,--,1.2,1.5,4.0,0.01,--,--,--,--,0.54,--,--
德基水庫,臺中市,德基水庫一,甲,2019/12/10 上午 08:57:00,2143,--,42.1,11.0,16.0,8.25,260,--,7.0,84.4,--,5.5,0.012,--,1.8,2.2,<4.0,0.02,--,--,--,--,0.53,--,--
德基水庫,臺中市,德基水庫一,甲,2019/12/10 上午 09:13:00,2143,--,83.2,11.0,15.6,7.75,273,--,5.9,70.2,--,1.4,0.012,--,2.1,2.4,<4.0,0.04,--,--,--,--,0.58,--,--
德基水庫,臺中市,德基水庫一,甲,2019/11/12 上午 08:48:00,2143,45,0.5,18.7,17.3,8.46,245,--,7.7,88.0,2.4,7.2,0.010,--,2.5,3.6,<4.0,0.03,--,--,--,--,0.75,--,--
德基水庫,臺中市,德基水庫一,甲,2019/11/12 上午 09:01:00,2143,--,43.2,18.7,18.1,8.37,244,--,6.0,75.4,--,5.2,0.009,--,1.7,2.3,<4.0,0.04,--,--,--,--,0.70,--,--
德基水庫,臺中市,德基水庫一,甲,2019/11/12 上午 09:18:00,2143,--,85.4,18.7,16.0,8.04,270,--,2.5,30.2,--,0.3,0.009,--,1.8,1.5,<4.0,0.03,--,--,--,--,0.60,--,--
德基水庫,臺中市,德基水庫一,甲,2019/10/8 上午 08:49:00,2143,47,0.5,20.8,20.6,8.86,215,--,7.9,103.1,1.8,5.4,0.015,--,2.5,2.9,<4.0,0.03,--,--,--,--,0.94,--,--
德基水庫,臺中市,德基水庫一,甲,2019/10/8 上午 09:06:00,2143,--,45.3,20.8,19.0,8.08,263,--,6.8,85.6,--,0.4,0.017,--,1.4,1.8,<4.0,0.03,--,--,--,--,0.63,--,--
德基水庫,臺中市,德基水庫一,甲,2019/10/8 上午 09:20:00,2143,--,89.5,20.8,17.1,7.67,269,--,4.3,51.9,--,0.2,0.024,--,2.2,2.3,<4.0,0.03,--,--,--,--,0.68,--,--
德基水庫,臺中市,德基水庫一,甲,2019/9/10 上午 08:45:00,2143,52,0.5,23.8,21.5,9.04,210,--,9.5,128.0,1.8,24.3,0.015,--,4.3,4.5,4.0,0.03,--,--,--,--,1.06,--,--
德基水庫,臺中市,德基水庫一,甲,2019/9/10 上午 08:52:00,2143,--,44.1,23.8,19.2,7.96,246,--,7.4,94.6,--,6.7,0.029,--,2.5,3.4,<4.0,0.03,--,--,--,--,0.72,--,--
德基水庫,臺中市,德基水庫一,甲,2019/9/10 上午 09:05:00,2143,--,87.2,23.8,17.5,7.63,239,--,4.2,52.0,--,2.6,0.010,--,5.7,5.5,<4.0,0.03,--,--,--,--,0.68,--,--
德基水庫,臺中市,德基水庫一,甲,2019/8/7 上午 08:35:00,2143,47,0.5,20.1,22.9,9.08,205,--,8.4,116.6,2.8,10.6,0.015,--,1.9,4.3,<4.0,0.04,--,--,--,--,0.87,--,--
德基水庫,臺中市,德基水庫一,甲,2019/8/7 上午 08:46:00,2143,--,40.7,20.1,18.8,8.02,241,--,6.2,79.2,--,1.1,0.008,--,0.70,1.6,<4.0,0.03,--,--,--,--,0.48,--,--
德基水庫,臺中市,德基水庫一,甲,2019/8/7 上午 09:07:00,2143,--,80.3,20.1,15.5,7.68,270,--,4.2,50.4,--,0.5,0.011,--,1.3,2.3,<4.0,0.02,--,--,--,--,0.87,--,--
德基水庫,臺中市,德基水庫一,甲,2019/7/11 上午 08:54:00,2143,52,0.5,21.5,20.6,9.06,207,--,9.4,124.5,2.0,24.5,0.015,--,4.1,5.3,<4.0,0.03,--,--,--,--,1.14,--,--
德基水庫,臺中市,德基水庫一,甲,2019/7/11 上午 09:04:00,2143,--,41.6,21.5,18.2,8.03,223,--,7.2,90.0,--,6.4,0.008,--,1.7,2.1,4.0,0.02,--,--,--,--,0.63,--,--
德基水庫,臺中市,德基水庫一,甲,2019/7/11 上午 09:17:00,2143,--,82.1,21.5,15.3,8.07,259,--,4.7,54.8,--,1.4,0.020,--,3.6,4.1,<4.0,0.02,--,--,--,--,0.77,--,--
德基水庫,臺中市,德基水庫一,甲,2019/6/26 上午 08:30:00,2143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因突發狀況無法採樣
德基水庫,臺中市,德基水庫一,甲,2019/6/26 上午 08:30:00,2143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因突發狀況無法採樣
德基水庫,臺中市,德基水庫一,甲,2019/6/26 上午 08:30:00,2143,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,因突發狀況無法採樣
德基水庫,臺中市,德基水庫一,甲,2019/5/9 上午 08:50:00,2143,45,0.5,18.2,18.1,8.66,253,--,8.7,110.6,2.0,7.2,0.009,--,2.2,2.8,<4.0,0.05,--,--,--,--,0.67,--,--
德基水庫,臺中市,德基水庫一,甲,2019/5/9 上午 09:00:00,2143,--,42.2,18.2,16.7,8.00,285,--,6.4,78.1,--,2.1,0.008,--,1.3,<1.0,4.3,0.02,--,--,--,--,0.91,--,--
德基水庫,臺中市,德基水庫一,甲,2019/5/9 上午 09:13:00,2143,--,83.4,18.2,15.1,7.91,281,--,5.8,68.5,--,1.2,0.012,--,4.8,2.7,<4.0,0.01,--,--,--,--,0.57,--,--
德基水庫,臺中市,德基水庫一,甲,2019/4/16 上午 08:40:00,2143,45,0.5,16.5,17.6,8.60,295,--,9.5,117.1,1.6,8.2,0.006,--,2.4,3.0,<4.0,0.02,--,--,--,--,0.68,--,--
德基水庫,臺中市,德基水庫一,甲,2019/4/16 上午 08:50:00,2143,--,39.3,16.5,14.5,8.13,278,--,6.3,72.1,--,3.4,0.013,--,3.2,2.7,5.0,0.02,--,--,--,--,1.44,--,--
德基水庫,臺中市,德基水庫一,甲,2019/4/16 上午 09:00:00,2143,--,77.5,16.5,14.3,7.90,279,--,6.2,70.8,--,0.6,0.013,--,4.6,4.3,<4.0,0.02,--,--,--,--,0.71,--,--
德基水庫,臺中市,德基水庫一,甲,2019/3/12 上午 08:40:00,2143,38,0.5,20.5,15.7,7.92,292,--,4.9,58.8,1.8,0.4,0.013,--,5.9,5.2,<4.0,0.04,--,--,--,--,0.68,--,--
德基水庫,臺中市,德基水庫一,甲,2019/3/12 上午 08:55:00,2143,--,36.2,20.5,14.5,8.08,268,--,5.9,68.0,--,0.4,0.029,--,32,24.6,<4.0,0.03,--,--,--,--,0.76,--,--
德基水庫,臺中市,德基水庫一,甲,2019/3/12 上午 09:24:00,2143,--,71.4,20.5,14.3,8.12,262,--,6.6,76.2,--,0.2,0.019,--,37,27.4,5.8,0.03,--,--,--,--,1.14,--,--
德基水庫,臺中市,德基水庫一,甲,2019/2/21 上午 08:51:00,2143,39,0.5,19.4,15.8,7.68,297,--,8.0,94.0,3.8,2.8,0.009,--,1.9,2.4,<4.0,0.03,--,--,--,--,0.81,--,--
德基水庫,臺中市,德基水庫一,甲,2019/2/21 上午 09:03:00,2143,--,33.7,19.4,15.6,7.82,288,--,7.7,90.5,--,2.1,0.011,--,6.3,7.4,<4.0,0.02,--,--,--,--,0.84,--,--
德基水庫,臺中市,德基水庫一,甲,2019/2/21 上午 09:15:00,2143,--,66.4,19.4,14.3,7.72,278,--,0.3,3.0,--,0.6,0.011,--,3.4,2.9,<4.0,0.02,--,--,--,--,0.69,--,--
德基水庫,臺中市,德基水庫一,甲,2019/1/10 上午 08:50:00,2143,41,0.5,13.3,15.8,8.24,296,--,8.0,94.4,3.8,5.0,0.009,--,1.7,1.4,<4.0,0.03,--,--,--,--,0.93,--,--
德基水庫,臺中市,德基水庫一,甲,2019/1/10 上午 09:02:00,2143,--,38.4,13.3,15.8,8.24,282,--,7.8,92.4,--,2.6,0.012,--,1.5,2.0,<4.0,0.03,--,--,--,--,0.99,--,--
德基水庫,臺中市,德基水庫一,甲,2019/1/10 上午 09:16:00,2143,--,75.8,13.3,14.2,7.56,270,--,1.7,19.4,--,0.9,0.013,--,1.6,1.9,<4.0,0.03,--,--,--,--,0.95,--,--
德基水庫,臺中市,德基水庫二,甲,2019/12/10 上午 09:40:00,2144,43,0.5,13.0,17.1,8.20,258,--,7.0,86.2,3.6,5.9,0.011,--,1.4,1.8,<4.0,0.01,--,--,--,--,0.72,--,--
德基水庫,臺中市,德基水庫二,甲,2019/12/10 上午 09:50:00,2144,--,42.1,13.0,17.0,8.18,261,--,7.0,85.1,--,5.8,0.012,--,1.6,1.8,4.0,0.03,--,--,--,--,0.51,--,--
德基水庫,臺中市,德基水庫二,甲,2019/12/10 上午 10:02:00,2144,--,83.1,13.0,16.0,7.67,274,--,1.3,15.2,--,0.8,0.013,--,1.9,1.4,4.5,0.05,--,--,--,--,0.60,--,--
德基水庫,臺中市,德基水庫二,甲,2019/11/12 上午 09:41:00,2144,46,0.5,20.6,19.4,8.51,236,--,7.1,90.8,2.4,8.5,0.012,--,2.2,2.8,<4.0,0.02,--,--,--,--,0.71,--,--
德基水庫,臺中市,德基水庫二,甲,2019/11/12 上午 09:50:00,2144,--,42.4,20.6,18.8,8.54,265,--,5.8,73.4,--,0.6,0.017,--,0.50,<1.0,<4.0,0.03,--,--,--,--,0.50,--,--
德基水庫,臺中市,德基水庫二,甲,2019/11/12 上午 10:02:00,2144,--,83.8,20.6,16.2,8.12,275,--,2.1,25.4,--,0.4,0.015,--,1.6,1.6,4.3,0.04,--,--,--,--,0.62,--,--
德基水庫,臺中市,德基水庫二,甲,2019/10/8 上午 09:43:00,2144,48,0.5,21.5,21.0,8.81,213,--,7.5,98.2,1.8,5.7,0.016,--,2.6,3.3,5.1,0.02,--,--,--,--,0.92,--,--
德基水庫,臺中市,德基水庫二,甲,2019/10/8 上午 09:53:00,2144,--,45.1,21.5,19.1,8.12,253,--,6.8,86.5,--,0.9,0.017,--,6.1,5.4,<4.0,0.04,--,--,--,--,0.82,--,--
德基水庫,臺中市,德基水庫二,甲,2019/10/8 上午 10:07:00,2144,--,89.2,21.5,16.6,7.62,280,--,2.9,35.4,--,0.2,0.013,--,1.6,1.7,<4.0,0.04,--,--,--,--,0.63,--,--
德基水庫,臺中市,德基水庫二,甲,2019/9/10 上午 09:37:00,2144,52,0.5,24.5,22.5,9.16,201,--,9.8,133.6,1.6,21.2,0.015,--,4.9,5.2,<4.0,0.02,--,--,--,--,1.14,--,--
德基水庫,臺中市,德基水庫二,甲,2019/9/10 上午 09:45:00,2144,--,43.0,24.5,19.4,8.18,244,--,7.5,96.3,--,1.2,0.010,--,3.3,3.5,<4.0,0.02,--,--,--,--,0.51,--,--
德基水庫,臺中市,德基水庫二,甲,2019/9/10 上午 09:57:00,2144,--,84.9,24.5,18.1,7.54,247,--,4.8,60.0,--,0.8,0.015,--,4.7,4.8,4.5,0.02,--,--,--,--,0.92,--,--
德基水庫,臺中市,德基水庫二,甲,2019/8/7 上午 09:31:00,2144,45,0.5,20.4,24.0,9.06,210,--,9.2,129.4,2.6,12.0,0.008,--,2.5,5.2,6.4,0.02,--,--,--,--,0.82,--,--
德基水庫,臺中市,德基水庫二,甲,2019/8/7 上午 09:42:00,2144,--,40.4,20.4,18.7,8.02,260,--,6.4,80.8,--,0.8,0.008,--,1.1,1.8,<4.0,0.02,--,--,--,--,0.45,--,--
德基水庫,臺中市,德基水庫二,甲,2019/8/7 上午 09:54:00,2144,--,79.7,20.4,15.3,7.72,277,--,3.6,42.8,--,0.7,0.016,--,1.7,3.7,<4.0,0.03,--,--,--,--,0.58,--,--
德基水庫,臺中市,德基水庫二,甲,2019/7/11 上午 09:42:00,2144,52,0.5,22.0,21.5,9.14,213,--,10.1,136.0,2.0,29.8,0.015,--,4.3,5.7,5.6,0.02,--,--,--,--,0.71,--,--
德基水庫,臺中市,德基水庫二,甲,2019/7/11 上午 09:52:00,2144,--,41.4,22.0,18.6,8.10,242,--,7.5,94.4,--,9.0,0.009,--,2.5,3.4,<4.0,0.02,--,--,--,--,1.44,--,--
